screenName,user_id,created,text,retweetCount,favoriteCount,lang,source,urls,mentions_screen_name,hashtags,location
realDonaldTrump,25073877,09-08-16,Act NOW for your chance to have a private lunch with Eric Trump &amp; tour of campaign HQ at Trump Tower in NYC. https://t.co/szAygwbchK,119,320,en,Twitter Ads,https://t.co/szAygwbchK,NA,NA,NA
realDonaldTrump,25073877,09-08-16,Act NOW for your chance to have a private lunch with Eric Trump &amp; tour of campaign HQ at Trump Tower in NYC. https://t.co/fwU0jMcB1m,77,296,en,Twitter Ads,https://t.co/fwU0jMcB1m,NA,NA,NA
realDonaldTrump,25073877,09-08-16,Act NOW for your chance to have a private lunch with Eric Trump &amp; tour of campaign HQ at Trump Tower in NYC. https://t.co/RBLII8rIfo,66,288,en,Twitter Ads,https://t.co/RBLII8rIfo,NA,NA,NA
realDonaldTrump,25073877,09-08-16,RT @Carl_C_Icahn: 1/2   Believe Trump gave a great speech.,3359,0,en,Twitter for iPhone,NA,Carl_C_Icahn,NA,NA
realDonaldTrump,25073877,09-08-16,"RT @Carl_C_Icahn: 2/2  How many of our presidents, even our great presidents, would have handled the antics that went on in that auditorium…",4215,0,en,Twitter for iPhone,NA,Carl_C_Icahn,NA,NA
realDonaldTrump,25073877,09-08-16,RT @NRA: But there IS something we will do on #ElectionDay: Show up and vote for the #2A! #DefendtheSecond #NeverHillary,7274,0,en,Twitter Web Client,NA,NRA,ElectionDay 2A DefendtheSecond NeverHillary,NA
realDonaldTrump,25073877,09-08-16,"RT @NRA: .@RealDonaldTrump is right. If @HillaryClinton gets to pick her anti-#2A #SCOTUS judges, there’s nothing we can do. #NeverHillary",7551,0,en,Twitter Web Client,NA,NRA realDonaldTrump HillaryClinton,2A SCOTUS NeverHillary,NA
realDonaldTrump,25073877,09-08-16,"Thank you Wilmington, North Carolina!
#MakeAmericaGreatAgain https://t.co/ZnnaSPF5or",7710,25249,en,Twitter Web Client,NA,NA,MakeAmericaGreatAgain,North Carolina
realDonaldTrump,25073877,10-08-16,"Thank you @SenatorFischer! #TrumpPence16
https://t.co/RMtU6aRZTQ",3461,12009,en,Twitter Web Client,https://t.co/RMtU6aRZTQ,SenatorFischer,TrumpPence16,Manhattan
realDonaldTrump,25073877,10-08-16,"Thank you Senator @ChuckGrassley! #TrumpPence16
https://t.co/YmdH3fcaeW",6722,18462,en,Twitter Web Client,https://t.co/YmdH3fcaeW,ChuckGrassley,TrumpPence16,Manhattan
realDonaldTrump,25073877,10-08-16,"When is the media going to talk about Hillary's policies that have gotten people killed, like Libya, open borders, and maybe her emails?",20349,50363,en,Twitter Web Client,NA,NA,NA,Raleigh
realDonaldTrump,25073877,10-08-16,Media desperate to distract from Clinton's anti-2A stance. I said pro-2A citizens must organize and get out vote to save our Constitution!,14672,36924,en,Twitter for iPhone,NA,NA,NA,NA
realDonaldTrump,25073877,10-08-16,"""@dbongino: ‘Now cut off my mic!’ Bongino refuses to be bullied by Don Lemon over Trump, 2nd Amendment – HEATED! https://t.co/UgtfaUXzcr""",7654,17951,en,Twitter for Android,https://t.co/UgtfaUXzcr,dbongino,NA,NA
realDonaldTrump,25073877,10-08-16,.@dbongino  You were fantastic in defending both the Second Amendment and me last night on @CNN. Don Lemon is a lightweight - dumb as a rock,9412,28577,en,Twitter for Android,NA,dbongino CNN,NA,NA
realDonaldTrump,25073877,10-08-16,Morning Joe's weakness is its low ratings. I don't watch anymore but I heard he went wild against Rudy Giuliani and #2A - sad &amp; irrelevant!,6558,21027,en,Twitter for iPhone,NA,NA,2A,NA
realDonaldTrump,25073877,10-08-16,"My thoughts and prayers are with the two police officers shot in Sebastian County, Arkansas. #LESM",10553,31153,en,Twitter for iPhone,NA,NA,LESM,NA
realDonaldTrump,25073877,10-08-16,I will be interviewed on @greta tonight at 7pm. Enjoy! https://t.co/9yicUxd87D,5225,17369,en,Twitter for iPhone,NA,greta,NA,Peterbilt
realDonaldTrump,25073877,10-08-16,"Great meeting w/ coal miners &amp; leaders from the Virginia coal industry- thank you! #MAGA
https://t.co/wnpVlq6oe4 https://t.co/32gdX684ew",7375,20986,en,Twitter for iPhone,https://t.co/wnpVlq6oe4,NA,MAGA,NA
realDonaldTrump,25073877,10-08-16,"No such meeting or conversation ever happened - a made up story by ""low ratings"" @CNN.",7030,20184,en,Twitter for iPhone,NA,CNN,NA,United States
realDonaldTrump,25073877,10-08-16,"Thank you Abingdon, Virginia! 
#MakeAmericaGreatAgain 
https://t.co/g7ivluiyF2 https://t.co/RQUKD6sjno",4936,15077,en,Twitter for iPhone,https://t.co/g7ivluiyF2,NA,MakeAmericaGreatAgain,United States
realDonaldTrump,25073877,10-08-16,#MakeAmericaGreatAgain! https://t.co/8rWz6p1Ged,8723,21666,und,Twitter for iPhone,NA,NA,MakeAmericaGreatAgain,NA
realDonaldTrump,25073877,10-08-16,"""@DSF2020: Really admire your determination: Working so hard for all Americans n daily having to defend yourself from a biased Media.""",5744,20008,en,Twitter for Android,NA,DSF2020,NA,NA
realDonaldTrump,25073877,10-08-16,Reuters just announced that Secret Service never spoke to me or my campaign. Made up story by @CNN is a hoax. Totally dishonest.,20399,44406,en,Twitter for iPhone,NA,CNN,NA,NA
realDonaldTrump,25073877,11-08-16,Great job today by the NYPD in protecting the people and saving the climber.,8126,32825,en,Twitter for iPhone,NA,NA,NA,NA
realDonaldTrump,25073877,11-08-16,"Thank you Fort Lauderdale, Florida. 
#MakeAmericaGreatAgain https://t.co/cjivzdRpU1",6860,22023,en,Twitter for iPhone,NA,NA,MakeAmericaGreatAgain,Florida
realDonaldTrump,25073877,11-08-16,This is no surprise. Constant phony reporting from failing @CNN turns everyone off. The American people get it! https://t.co/a1A6XMfYx1,10729,29485,en,Twitter for iPhone,https://t.co/a1A6XMfYx1,CNN,NA,NA
realDonaldTrump,25073877,11-08-16,Will be doing @oreillyfactor tonight at 8pm. Enjoy!,3995,15723,en,Twitter for iPhone,NA,oreillyfactor,NA,NA
realDonaldTrump,25073877,11-08-16,I am counting on your help to defeat Hillary Clinton and her cronies. Let's Make America Great Again! https://t.co/fSKOf0Jz9K,5034,14689,en,Twitter Ads,https://t.co/fSKOf0Jz9K,NA,NA,NA
realDonaldTrump,25073877,12-08-16,"""@SheriffClarke: https://t.co/G9R9CGhf8q Everything coming from this administration is a lie. Only @realDonaldTrump will change it""",6324,15339,en,Twitter for Android,https://t.co/G9R9CGhf8q,SheriffClarke realDonaldTrump,NA,NA
realDonaldTrump,25073877,12-08-16,"""@elsolarverde: THE CORRUPT MEDIA CREATS CONTROVERSY AGAINST @realDonaldTrump TO AVOID ISSUES ABOUT HillaryClinton https://t.co/RW5UcWLfA8""",11594,26599,en,Twitter for Android,NA,elsolarverde realDonaldTrump,NA,NA
realDonaldTrump,25073877,12-08-16,"""@EnemyWithinn: @realDonaldTrump @elsolarverde @nytimes People gotta stop believing media lies about Trump."" That would indeed be nice!",6680,20616,en,Twitter for Android,NA,EnemyWithinn realDonaldTrump elsolarverde nytimes,NA,NA
realDonaldTrump,25073877,12-08-16,I'm with YOU. I will work hard and never let you down. Make America Great Again! https://t.co/uHiGJ6Pe3E,1171,2713,en,Twitter Ads,https://t.co/uHiGJ6Pe3E,NA,NA,NA
realDonaldTrump,25073877,12-08-16,"Ratings challenged @CNN reports so seriously that I call President Obama (and Clinton) ""the founder"" of ISIS, &amp; MVP. THEY DON'T GET SARCASM?",7824,24095,en,Twitter for Android,NA,CNN,NA,NA
realDonaldTrump,25073877,12-08-16,"""@laurencristmann: Thank you for coming to Pennsylvania today. I will be there with @C_Lynne_Ryan your 3rd CD delegate at 2 pm""",2992,11971,en,Twitter for Android,NA,laurencristmann C_Lynne_Ryan,NA,NA
realDonaldTrump,25073877,12-08-16,A massive tax increase will be necessary to fund Crooked Hillary Clinton's agenda. What a terrible (and boring) rollout that was yesterday!,10000,32084,en,Twitter for Android,NA,NA,NA,NA
realDonaldTrump,25073877,12-08-16,"I love watching these poor, pathetic people (pundits) on television working so hard and so seriously to try and figure me out. They can't!",13355,40295,en,Twitter for Android,NA,NA,NA,NA
realDonaldTrump,25073877,12-08-16,ISIS gained tremendous strength during Hillary Clinton's term as Secretary of State. When will the dishonest media report the facts!,14827,38263,en,Twitter for Android,NA,NA,NA,NA
realDonaldTrump,25073877,12-08-16,The Establishment and special interests are absolutely killing our country.  We must put #AmericaFirst. https://t.co/R751UfHQ0A,492,2411,en,Twitter Ads,https://t.co/R751UfHQ0A,NA,AmericaFirst,NA
realDonaldTrump,25073877,12-08-16,I'm with YOU! I will work hard and never let you down. Make America Great Again! https://t.co/xI4qjds5fP,2062,11094,en,Twitter Ads,https://t.co/xI4qjds5fP,NA,NA,NA
realDonaldTrump,25073877,12-08-16,I'm with YOU. I will work hard and never let you down. Make America Great Again! https://t.co/vzZZ6M5K9t,2679,10675,en,Twitter Ads,https://t.co/vzZZ6M5K9t,NA,NA,NA
realDonaldTrump,25073877,12-08-16,The Establishment and special interests are absolutely killing our country. We must put #AmericaFirst. https://t.co/mjTScP4sZ2,1464,4450,en,Twitter Ads,https://t.co/mjTScP4sZ2,NA,AmericaFirst,NA
realDonaldTrump,25073877,12-08-16,We need your support to get to the White House and defeat #CrookedHillary. Let's Make America Great Again! https://t.co/AKIHQW4ljd,2759,11167,en,Twitter Ads,https://t.co/AKIHQW4ljd,NA,CrookedHillary,NA
realDonaldTrump,25073877,12-08-16,Unbelievable support in Florida last night - thank you! #MAGA https://t.co/WNDAagFRRS,7492,23416,en,Twitter for iPhone,NA,NA,MAGA,NA
realDonaldTrump,25073877,12-08-16,"Thank you Erie, Pennsylvania! Together we will #MakeAmericaGreatAgain! https://t.co/5hZp7PnRoT",7569,22794,en,Twitter for iPhone,NA,NA,MakeAmericaGreatAgain,Erie
realDonaldTrump,25073877,13-08-16,"Will be on @seanhannity tonight at 10pm, hosted by @GovMikeHuckabee. Enjoy!",4074,16026,en,Twitter for iPhone,NA,seanhannity GovMikeHuckabee,NA,Pennsylvania
realDonaldTrump,25073877,13-08-16,The failing @nytimes has become a newspaper of fiction. Their stories about me always quote non-existent unnamed sources. Very dishonest!,9145,28374,en,Twitter for Android,NA,nytimes,NA,NA
realDonaldTrump,25073877,13-08-16,I am truly enjoying myself while running for president. The people of our country are amazing - great numbers on November 8th!,11750,43310,en,Twitter for Android,NA,NA,NA,NA
realDonaldTrump,25073877,13-08-16,"""@willspeakout: Thank you for all that you are doing for us! You campaign endlessly and have spent millions.We love you! #TrumpTrain"" Thanks",5258,18535,en,Twitter for Android,NA,willspeakout,TrumpTrain,NA
realDonaldTrump,25073877,13-08-16,We now have confirmation as to one reason Crooked H wanted to be sure that nobody saw her e-mails - PAY-FOR-PLAY. How can she run for Pres.,12274,31744,en,Twitter for Android,NA,NA,NA,NA
realDonaldTrump,25073877,13-08-16,"""@need2knowu:  @willspeakout yes you are my hero I admire you for laying down your glorious luxurious life to get beat up for America!!!""",4938,17489,en,Twitter for Android,NA,need2knowu willspeakout,NA,NA
realDonaldTrump,25073877,13-08-16,"""@PaulaDuvall2: We're all enjoying you, as well, Mr. T.! You've inspired Hope and a Positive Spirit throughout America! God bless you!"" Nice",4570,17133,en,Twitter for Android,NA,PaulaDuvall2,NA,NA
realDonaldTrump,25073877,13-08-16,"""@zulu_out: You are a man for the people because you know what it is like to be among the people #MakeAmericaGreatAgain #USA Loves U"" Thanks",4921,17785,en,Twitter for Android,NA,NA,MakeAmericaGreatAgain USA,NA
realDonaldTrump,25073877,14-08-16,The failing @nytimes talks about anonymous sources and meetings that never happened. Their reporting is fiction. The media protects Hillary!,9211,27676,en,Twitter for Android,NA,nytimes,NA,NA
realDonaldTrump,25073877,14-08-16,"The failing @nytimes, which never spoke to me, keeps saying that I am saying to advisers that I will change. False, I am who I am-never said",7639,24265,en,Twitter for Android,NA,nytimes,NA,NA
realDonaldTrump,25073877,14-08-16,"If the disgusting and corrupt media covered me honestly and didn't put false meaning into the words I say, I would be beating Hillary by 20%",16305,48419,en,Twitter for Android,NA,NA,NA,NA
realDonaldTrump,25073877,14-08-16,My rallies are not covered properly by the media. They never discuss the real message and never show crowd size or enthusiasm.,12352,39005,en,Twitter for Android,NA,NA,NA,NA
realDonaldTrump,25073877,14-08-16,Crooked Hillary Clinton is being protected by the media. She is not a talented person or politician. The dishonest media refuses to expose!,13434,38058,en,Twitter for Android,NA,NA,NA,NA
realDonaldTrump,25073877,14-08-16,"I am not only fighting Crooked Hillary, I am fighting the dishonest and corrupt media and her government protection process. People get it!",17730,51246,en,Twitter for Android,NA,NA,NA,NA
realDonaldTrump,25073877,14-08-16,"It is not ""freedom of the press"" when newspapers and others are allowed to say and write whatever they want even if it is completely false!",17197,48348,en,Twitter for Android,NA,NA,NA,NA
realDonaldTrump,25073877,14-08-16,I have always been the same person-remain true to self.The media wants me to change but it would be very dishonest to supporters to do so!,12284,39988,en,Twitter for Android,NA,NA,NA,NA
realDonaldTrump,25073877,15-08-16,"""Stay on message"" is the chant. I always do - trade, jobs, military, vets, 2nd A, repeal Ocare, borders, etc - but media misrepresents!",12275,36002,en,Twitter for Android,NA,NA,NA,NA
realDonaldTrump,25073877,15-08-16,Certain Republicans who have lost to me would rather save face by fighting me than see the U.S.Supreme Court get proper appointments. Sad!,14883,46022,en,Twitter for Android,NA,NA,NA,NA
realDonaldTrump,25073877,15-08-16,"#MakeAmericaSafeAgain 
https://t.co/bgBGPaKaqI",5396,14462,und,Twitter for iPhone,https://t.co/bgBGPaKaqI,NA,MakeAmericaSafeAgain,NA
realDonaldTrump,25073877,15-08-16,"""CLINTON REFUGEE PLAN COULD BRING IN 620,000 REFUGEES IN FIRST TERM AT LIFETIME COST OF OVER $400 BILLION."" https://t.co/COZQNt6KVs",13208,22344,en,Twitter for iPhone,https://t.co/COZQNt6KVs,NA,NA,NA
realDonaldTrump,25073877,15-08-16,#AmericasMerkel https://t.co/QFRs4bEUC1,10957,21775,und,Twitter for iPhone,NA,NA,AmericasMerkel,NA
realDonaldTrump,25073877,16-08-16,Another health insurer is pulling back due to 'persistent financial losses on #Obamacare plans.' Only the beginning! https://t.co/YqfaEvg8c3,9759,20964,en,Twitter for iPhone,https://t.co/YqfaEvg8c3,NA,Obamacare,NA
realDonaldTrump,25073877,16-08-16,"'It's just a 2-point race, Clinton 38%, Trump 36%' https://t.co/EzDzJ4EzIN",6906,16909,en,Twitter for iPhone,https://t.co/EzDzJ4EzIN,NA,NA,Milwaukee
realDonaldTrump,25073877,16-08-16,This is my pledge to the American people: https://t.co/Jb21oyNfxt,7551,18163,en,Twitter for iPhone,https://t.co/Jb21oyNfxt,NA,NA,NA
realDonaldTrump,25073877,16-08-16,"Just as we won the Cold War, in part, by exposing the evils of communism and the virtues of free markets....
Cont: https://t.co/SXp7efXEZU",5794,16868,en,Twitter for iPhone,https://t.co/SXp7efXEZU,NA,NA,NA
realDonaldTrump,25073877,17-08-16,Will be on @SeanHannity tonight at 10pmE - delivering an important speech live from Wisconsin. #MakeAmericaGreatAgain,4034,15909,en,Twitter for iPhone,NA,seanhannity,MakeAmericaGreatAgain,NA
realDonaldTrump,25073877,17-08-16,"#LawandOrder #ImWithYou
Transcript: https://t.co/YlATGI2Ph6",4330,12244,en,Twitter for iPhone,https://t.co/YlATGI2Ph6,NA,LawandOrder ImWithYou,NA
realDonaldTrump,25073877,17-08-16,"#LawandOrder #ImWithYou
Video: https://t.co/AIa2Z9po2h https://t.co/qqSfOfgdap",5341,14857,en,Twitter for iPhone,https://t.co/AIa2Z9po2h,NA,LawandOrder ImWithYou,NA
realDonaldTrump,25073877,17-08-16,"Join me in North Carolina - tomorrow at 7:30pm! #ImWithYou 
Tickets: https://t.co/vDag45zrDc",3550,10958,en,Twitter for iPhone,https://t.co/vDag45zrDc,NA,ImWithYou,NA
realDonaldTrump,25073877,17-08-16,"Thank you Governor @ScottWalker &amp; @GOP Chairman @Reince Priebus. 
#MakeAmericaGreatAgain #ImWithYou
https://t.co/IdJBuaKMwK",5455,15363,en,Twitter for iPhone,https://t.co/IdJBuaKMwK,ScottWalker GOP Reince,MakeAmericaGreatAgain ImWithYou,NA
realDonaldTrump,25073877,17-08-16,"#MakeAmericaSafeAgain #ImWithYou
https://t.co/N9XNoGNcqc",5986,16205,und,Twitter Web Client,https://t.co/N9XNoGNcqc,NA,MakeAmericaSafeAgain ImWithYou,NA
realDonaldTrump,25073877,17-08-16,"A vote for Hillary Clinton is a vote for another generation of poverty, high crime, &amp; lost opportunities. #ImWithYou
https://t.co/Eph6qy7zyB",15750,36678,en,Twitter Web Client,https://t.co/Eph6qy7zyB,NA,ImWithYou,NA
realDonaldTrump,25073877,17-08-16,"We will repeal &amp; replace #Obamacare, which has caused soaring double-digit premium increases. It is a disaster! https://t.co/NNMyTJo6i6",9774,26811,en,Twitter Web Client,https://t.co/NNMyTJo6i6,NA,Obamacare,Manhattan
realDonaldTrump,25073877,17-08-16,"We are going to make this a government of the people once again!
#MakeAmericaGreatAgain #ImWithYou
https://t.co/Fi7yEb2XQb",9636,24409,en,Twitter Web Client,https://t.co/Fi7yEb2XQb,NA,MakeAmericaGreatAgain ImWithYou,NA
realDonaldTrump,25073877,17-08-16,Will be participating in a town hall event- hosted by @SeanHannity tonight at 10pmE on @FoxNews. Enjoy! https://t.co/7nReqYM7FF,5697,20110,en,Twitter for iPhone,NA,seanhannity FoxNews,NA,NA
realDonaldTrump,25073877,18-08-16,I will be doing a Town Hall tonight at 10:00 P.M. on @seanhannity - @FoxNews,3450,14351,en,Twitter for Android,NA,seanhannity FoxNews,NA,NA
realDonaldTrump,25073877,18-08-16,They will soon be calling me MR. BREXIT!,17443,38141,en,Twitter for Android,NA,NA,NA,NA
realDonaldTrump,25073877,18-08-16,#CrookedHillary #ThrowbackThursday https://t.co/v8J0r64J7h,26916,45433,und,Twitter for iPad,NA,NA,CrookedHillary ThrowbackThursday,NA
realDonaldTrump,25073877,19-08-16,"Together, we will MAKE AMERICA GREAT AGAIN! https://t.co/aENuIvrUrS",6616,18318,en,Twitter for iPhone,https://t.co/aENuIvrUrS,NA,NA,NA
realDonaldTrump,25073877,19-08-16,"Thank you Charlotte, North Carolina!
#MakeAmericaGreatAgain 
https://t.co/Y19nUKkYTc",4677,17193,en,Twitter for iPhone,https://t.co/Y19nUKkYTc,NA,MakeAmericaGreatAgain,NA
realDonaldTrump,25073877,19-08-16,"We are one nation. When one state hurts, we all hurt. We must all work together - to lift each other up. https://t.co/XoDkW5X3Wy",16357,44496,en,Twitter for iPhone,NA,NA,NA,NA
realDonaldTrump,25073877,19-08-16,Thank you to NC for last evenings great reception. The speech was a great success. Heading now to Louisiana &amp; another speech tonight in MI.,5695,23914,en,Twitter for iPhone,NA,NA,NA,NA
realDonaldTrump,25073877,19-08-16,"The reporting at the failing @nytimes gets worse and worse by the day. Fortunately, it is a dying newspaper.",5638,20332,en,Twitter for iPhone,NA,nytimes,NA,NA
